"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
1.85716401133249,-0.232298871319459,2.08946288265195,0.728965116916226,0.765083594973113,0.842045725916072,1.933573981928,2.24535178337589,1.92585005974099,2.2530757055629,1.90939173860647,2.26953402669742
1.82060869347064,-0.196487665375457,2.0170963588461,0.617075417294515,0.647602866943853,0.687994327195948,1.88513502594618,2.14905769174602,1.87860674296349,2.15558597472871,1.86996904523116,2.16422367246104
1.78727956608609,-0.237363036693926,2.02464260278001,0.586073596998561,0.632315959222439,0.652672731472085,1.89931099683716,2.14997420872287,1.88942208604201,2.15986311951802,1.88506879838168,2.16421640717835
1.68000952159207,-0.198330340602368,1.87833986219443,0.511423634044052,0.548533551810895,0.570087611099712,1.76897212118011,1.98770760320876,1.7610361800049,1.99564354438397,1.75642685298677,2.00025287140209
1.83514843585412,-0.403779628042032,2.23892806389615,0.588697208954327,0.713864407189752,0.723406982092724,2.1130353995786,2.36482072821371,2.08626844394956,2.39158768384275,2.08422776809665,2.39362835969566
1.73562856125459,-0.272675977585648,2.00830453884023,0.579909221608709,0.640817364043069,0.735635174657674,1.88429118212615,2.13231789555432,1.87126600005791,2.14534307762256,1.85098924891748,2.16561982876299
1.80245920384953,-0.328735318258573,2.13119452210811,0.633042921736911,0.71330936502458,0.885752678981137,1.99581854472512,2.26657049949109,1.97865359770808,2.28373544650813,1.94177666350909,2.32061238070713
2.01739768457773,-0.489305516588718,2.50670320116645,0.751347426740135,0.896628598826278,1.07722999523427,2.34602785237642,2.66737854995649,2.31495953142822,2.69844687090468,2.2763379945372,2.73706840779571
1.94170763397333,-0.445278222416682,2.38698585639002,0.676343578155222,0.809761280298316,0.930795401536479,2.24235005083002,2.53162166195001,2.21381872821724,2.56015298456279,2.18793562946249,2.58603608331754
1.78692925247602,-0.275751851001619,2.06268110347764,0.617429830154935,0.676209049404082,0.768815820630662,1.93064397952829,2.19471822742699,1.91807406683764,2.20728814011764,1.89827014559217,2.22709206136311
1.75204089826359,-0.269128005248032,2.02116890351162,0.654911998679102,0.708053394330287,0.815275743204305,1.88111623271045,2.16122157431279,1.86975196635702,2.17258584066623,1.84682250963662,2.19551529738662
1.69445229187156,-0.188356430731369,1.88280872260293,0.632063253717055,0.659531729105773,0.713229601291548,1.74764224683688,2.01797519836897,1.74176812428487,2.02384932092099,1.73028485564553,2.03533258956032
1.67052976618196,-0.205431085762403,1.87596085194437,0.701205270970856,0.730678289697204,0.819323215883294,1.72600838325025,2.02591332063848,1.71970558990165,2.03221611398709,1.70074890764453,2.0511727962442
1.74711087929461,-0.186238513606489,1.9333493929011,1.16109718116457,1.17593853923522,1.31578895981357,1.68504922187082,2.18164956393139,1.68187540334206,2.18482338246014,1.65196844644683,2.21473033935537
1.81960209843391,-0.226753354629103,2.04635545306302,1.44144853649871,1.45917475554158,1.74102238710246,1.73810225604379,2.35460865008224,1.73431151114193,2.3583993949841,1.6740385070762,2.41867239904984
1.91559547095056,-0.23191415726186,2.14750962821242,2.06959389380674,2.08254725315432,2.45584938695304,1.70492779601813,2.59009146040672,1.70215772526643,2.59286153115842,1.62232721222081,2.67269204420404
